id	title_rich	title_text	author_name	author_firstname	NomComplet	author_idref-id	promotion_year	pagination	author_gender	topic_notBefore	topic_notAfter	enc_teacher	these_biblionumber-benc	these_ppn-sudoc	ark_databnf	ark_cataloguebnf	id_wikidata	link_wikipedia	id_dbpedia
ENCPOS_1886_07	Les Écorcheurs en Bourgogne (1435-1445)	Les Écorcheurs en Bourgogne (1435-1445)	Fréminville, De	Joseph	Joseph de Fréminville	032367007	1886	65-76	1	1435	1445								
ENCPOS_1886_08	Essai sur l’histoire du chapitre de Vincennes de 1379 à 1790	Essai sur l’histoire du chapitre de Vincennes de 1379 à 1790	Gautier	Édouard	Édouard Gautier	220232695	1886	77-82	1	1379	1790								
ENCPOS_1886_09	L’<i>Image du monde</i>, poème didactique du <small>XIII</small><sup>e</sup> siècle, recherches sur les rédactions non interpolées, interpolées et en prose	L’image du monde, poème didactique du xiiie siècle : recherches sur le classement des manuscrits de la première rédaction	Grand	Ernest-Daniel	Ernest-Daniel Grand	121614336	1886	83-87	1	1200	1299								
ENCPOS_1886_10	Étude sur le collège d’Autun (<small>XIV</small><sup>e</sup>-<small>XVIII</small><sup>e</sup> siècles)	Étude sur l'ancien collège d'Autun	Hugues	Adolphe	Adolphe Hugues	03380219X	1886	89-91	1	1300	1799								
ENCPOS_1886_11	Étude sur l’histoire et l’organisation de la commune de Noyon jusqu’à la fin du <small>XIII</small><sup>e</sup> siècle	Étude sur l’histoire et l’organisation de la commune de Noyon jusqu’à la fin du xiiie siècle	Lefranc	Abel	Abel Lefranc	031579906	1886	93-102	1	900	1299				http://data.bnf.fr/ark:/12148/cb12276718p	https://catalogue.bnf.fr/ark:/12148/cb12276718p	http://wikidata.org/entity/Q318468	http://fr.wikipedia.org/wiki/Abel_Lefranc	http://dbpedia.org/resource/Abel_Lefranc
ENCPOS_1886_12	Cronique d’Artur de Richemont, connestable de France, duc de Bretaigne (1393-1458), par Guillaume Gruel, précédée d’une étude sur sa valeur historique	Cronique d’Artur de Richemont, connestable de France, duc de Bretaigne (1393-1458), par Guillaume Gruel, précédée d’une étude sur sa valeur historique	Le Vavasseur	Achille	Achille Le Vavasseur	057103402	1886	103-110	1	1393	1458				http://data.bnf.fr/ark:/12148/cb129830669	https://catalogue.bnf.fr/ark:/12148/cb129830669	http://wikidata.org/entity/Q34820048		
ENCPOS_1886_13	Le comte de Montgomery (1530-1574)	Le comte de Montgomery (1530-1574)	Marlet	Léon	Léon Marlet	030105617	1886	111-117	1	1530	1574				http://data.bnf.fr/ark:/12148/cb12158806v	https://catalogue.bnf.fr/ark:/12148/cb12158806v	http://wikidata.org/entity/Q34820313		
ENCPOS_1886_14	Rapports de Louis XI avec la ville de Troyes	Rapports de Louis XI avec la ville de Troyes	Millot	Étienne	Étienne Millot	254312853	1886	119-122	1	1461	1483								
ENCPOS_1886_15	Jean Le Mercier, sire de Noviant, conseiller de Charles V et de Charles VI	Jean Le Mercier, sire de Noviant, conseiller de Charles V et de Charles VI	Moranvillé	Louis-Henri	Louis-Henri Moranvillé	254312543	1886	123-127	1	1358	1397								
ENCPOS_1886_16	Jean XXII et les franciscains, depuis l’origine de la question de la pauvreté du Christ jusqu’à l’abjuration de l’antipape Pierre de Corvara (1321-1330)	Jean XXII et les franciscains, depuis l’origine de la question de la pauvreté du Christ jusqu’à l’abjuration de l’antipape Pierre de Corvara (1321-1330)	Richard	Louis	Louis Richard		1886	129-145	1	0	1330								
ENCPOS_1886_17	Poton de Saintrailles, maréchal de France (1390 ?-1461)	Poton de Saintrailles, maréchal de France (1390 ?-1461)	Tausserat	Alexandre	Alexandre Tausserat	085983632	1886	147-153	1	1390	1461				http://data.bnf.fr/ark:/12148/cb12522480s	https://catalogue.bnf.fr/ark:/12148/cb12522480s	http://wikidata.org/entity/Q34821607		
ENCPOS_1886_18	La prévôté de Montreuil. Essai sur l’organisation administrative et judiciaire au <small>XIV</small><sup>e</sup> siècle	Essai sur l’organisation administrative et judiciaire de Montreuil-sur-Mer au xive siècle	Tierny	Paul	Paul Tierny	087895013	1886	155-159	1	1300	1399				http://data.bnf.fr/ark:/12148/cb13016353n	https://catalogue.bnf.fr/ark:/12148/cb13016353n	http://wikidata.org/entity/Q34821871		
ENCPOS_1886_NEXT		pages postliminaires					1886	161											
ENCPOS_1886_PREV		pages liminaires					1886	0											
ENCPOS_1887_01	Étude de linguistique à propos des chartes en langue romane de Douai au <small>XIII</small><sup>e</sup> siècle (1203-1275)	Étude de linguistique à propos des chartes en langue romane de Douai au xiiie siècle (1203-1275)	Bonnier	Charles	Charles Bonnier	033807329	1887	5-8	1	1203	1275				http://data.bnf.fr/ark:/12148/cb12462875z	https://catalogue.bnf.fr/ark:/12148/cb12462875z	http://wikidata.org/entity/Q1063760	http://fr.wikipedia.org/wiki/Charles_Bonnier	
ENCPOS_1887_02	L’Hôtel-Dieu de Paris au Moyen Âge	L’Hôtel-Dieu de Paris au Moyen Âge	Coyecque	Ernest	Ernest Coyecque	069210934	1887	9-20	1	651	1499				http://data.bnf.fr/ark:/12148/cb12138647g	https://catalogue.bnf.fr/ark:/12148/cb12138647g	http://wikidata.org/entity/Q3056903	http://fr.wikipedia.org/wiki/Ernest_Coyecque	
ENCPOS_1887_03	Essai sur l’histoire de la corporation des serruriers et description de quelques-uns de leurs ouvrages	Essai sur l’histoire de la corporation des serruriers et description de quelques-uns de leurs ouvrages	Allemagne, d’	Henry	Henry d’Allemagne	030383358	1887	21-32	1	1000	1789				http://data.bnf.fr/ark:/12148/cb12180882n	https://catalogue.bnf.fr/ark:/12148/cb12180882n	http://wikidata.org/entity/Q3132567	http://fr.wikipedia.org/wiki/Henry_d%27Allemagne	
ENCPOS_1887_04	Étude sur l’histoire et l’organisation de la commune d’Agen jusqu’au traité de Brétigny	Étude sur l’histoire et l’organisation de la commune d’Agen jusqu’au traité de Brétigny	Ducom	André	André Ducom	094154988	1887	33-40	1	1100	1360				http://data.bnf.fr/ark:/12148/cb10432805w	https://catalogue.bnf.fr/ark:/12148/cb10432805w	http://wikidata.org/entity/Q34831088		
ENCPOS_1887_05	Les appels de Guyenne devant le Parlement de Paris sous Edouard Ier et Edouard II	Les appels de Guyenne devant le Parlement de Paris sous Édouard Ier et Édouard II	Dupond	Alfred	Alfred Dupond	030233097	1887	41-44	1	1272	1327				http://data.bnf.fr/ark:/12148/cb12169264t	https://catalogue.bnf.fr/ark:/12148/cb12169264t	http://wikidata.org/entity/Q34813275		
ENCPOS_1887_06	Contributions à la vie de Philippe de Maizières (1327-1405)	Contributions à la vie de Philippe de Maizières (1327-1405)	Froment	Albert	Albert Froment	254312861	1887	45-47	1	1327	1405								
ENCPOS_1887_07	Geoffroy II, dit Martel, comte d’Anjou (14 octobre 1006 ?-14 novembre 1060)	Geoffroy II, dit Martel, comte d’Anjou (14 octobre 1006 ?-14 novembre 1060)	Loizeau De Grandmaison	Louis	Louis Loizeau De Grandmaison	033574537	1887	49-57	1	1006	1060				http://data.bnf.fr/ark:/12148/cb12442939z	https://catalogue.bnf.fr/ark:/12148/cb12442939z	http://wikidata.org/entity/Q34823478	http://fr.wikipedia.org/wiki/Louis_de_Grandmaison_%281864-1940%29	
ENCPOS_1887_08	Antoine de Chabannes, comte de Dammartin, grand maître de France (1408-1488)	Antoine de Chabannes, comte de Dammartin, grand maître de France (1408-1488)	Isnard	Albert	Albert Isnard	033759421	1887	59-72	1	1408	1488				http://data.bnf.fr/ark:/12148/cb12459373c	https://catalogue.bnf.fr/ark:/12148/cb12459373c	http://wikidata.org/entity/Q2831266	http://fr.wikipedia.org/wiki/Albert_Isnard	
ENCPOS_1887_09	Louis, duc d’Orléans, frère de Charles VI. Ses actes, ses projets, son influence politique (1372-1407)	Louis, duc d’Orléans, frère de Charles VI. Ses actes, ses projets, son influence politique (1372-1407)	Jarry	Eugène	Eugène Jarry	099037149	1887	73-77	1	1372	1407				http://data.bnf.fr/ark:/12148/cb11802130c	https://catalogue.bnf.fr/ark:/12148/cb11802130c	http://wikidata.org/entity/Q99196694		
ENCPOS_1887_10	États souverains de Basse-Navarre	États souverains de Basse-Navarre xvie siècle	Labrouche	Paul	Paul Labrouche	132664119	1887	79-84	1	1500	1789				http://data.bnf.fr/ark:/12148/cb129926031	https://catalogue.bnf.fr/ark:/12148/cb129926031	http://wikidata.org/entity/Q34822839		
ENCPOS_1887_11	Essai sur le cardinal Georges d’Amboise (1460-25 mai 1510)	Essai sur le cardinal Georges d'Amboise (1460-25 mai 1510)	Laloy	Émile	Émile Laloy	101509405	1887	85-87	1	1460	1510				http://data.bnf.fr/ark:/12148/cb12990487v	https://catalogue.bnf.fr/ark:/12148/cb12990487v	http://wikidata.org/entity/Q34823135		
ENCPOS_1887_12	Essai sur la condition des juifs dans le domaine royal au <small>XIII</small><sup>e</sup> siècle (Île-de-France et Normandie)	Essai sur la condition des juifs dans le domaine royal au xiiie siècle	Lazard	Lucien	Lucien Lazard	095246789	1887	89-95	1	1200	1299				http://data.bnf.fr/ark:/12148/cb103175588	https://catalogue.bnf.fr/ark:/12148/cb103175588	http://wikidata.org/entity/Q34815739		
ENCPOS_1887_13	Roscelin et Guillaume de Champeaux	Roscelin et Guillaume de Champeaux	Manneville, De	Henri	Gustave Henri Benoît de Manneville	162117701	1887	97-101	1	1070	1121				http://data.bnf.fr/ark:/12148/cb10712243w	https://catalogue.bnf.fr/ark:/12148/cb10712243w	http://wikidata.org/entity/Q28846011		
ENCPOS_1887_14	Géographie et topographie féodales du Perche	Géographie et topographie féodales du Perche	Romanet, De	Olivier	Olivier de Romanet	027107264	1887	103-115	1	900	1499				http://data.bnf.fr/ark:/12148/cb11922490n	https://catalogue.bnf.fr/ark:/12148/cb11922490n	http://wikidata.org/entity/Q34828430		
ENCPOS_1887_15	Jean V, comte d’Armagnac (1420-1473)	Gaston VIII, vicomte de Béarn (122?-1290)	Tissier	Jean	Jean Tissier		1887	117-120	1	1420	1473								
ENCPOS_1887_16	Monographie de la cathédrale de Séez	Monographie de la cathédrale de Séez	Tournoüer	Henri	Henri Tournoüer	113868146	1887	121-126	1	500	1887				http://data.bnf.fr/ark:/12148/cb134758991	https://catalogue.bnf.fr/ark:/12148/cb134758991	http://wikidata.org/entity/Q34828927		
ENCPOS_1887_17	Les églises romanes de l’ancien diocèse de Mâcon	Les églises romanes de l’ancien diocèse de Mâcon	Virey	Jean	Jean Virey	027187977	1887	127-131	1	800	1240				http://data.bnf.fr/ark:/12148/cb126453606	https://catalogue.bnf.fr/ark:/12148/cb126453606	http://wikidata.org/entity/Q28653124	http://fr.wikipedia.org/wiki/Jean_Virey	
ENCPOS_1887_NEXT		pages postliminaires					1887	133											
ENCPOS_1887_PREV		pages liminaires					1887	0-4											
ENCPOS_1888_01	L’alleu de Bourgogne	L’alleu de Bourgogne	Bonin	Charles-Eudes	Charles-Eudes Bonin	185967159	1888	1-4	1	800	1499				http://data.bnf.fr/ark:/12148/cb153830195	https://catalogue.bnf.fr/ark:/12148/cb153830195	http://wikidata.org/entity/Q2959029	http://fr.wikipedia.org/wiki/Charles-Eudes_Bonin	
ENCPOS_1888_02	Étude linguistique à propos des chartes en langue romane de Douai au <small>XIII</small><sup>e</sup> siècle (1203-1275)	Caractéristique des chartes de Douai (1203-1275)	Bonnier	Charles	Charles Bonnier	033807329	1888	5-7	1	1203	1275				http://data.bnf.fr/ark:/12148/cb12462875z	https://catalogue.bnf.fr/ark:/12148/cb12462875z	http://wikidata.org/entity/Q1063760	http://fr.wikipedia.org/wiki/Charles_Bonnier	
ENCPOS_1888_03	Étude sur l’organisation du domaine des évèques de Metz	Étude sur l’organisation du domaine des évèques de Metz	Bourgeois	Alfred	Alfred Bourgeois	066941806	1888	9-19	1	280	1499								
ENCPOS_1888_04	Étude sur l’histoire et l’organisation de la commune d’Agen jusqu’au traité de Brétigny	Étude sur l’histoire et l’organisation de la commune d’Agen jusqu’au traité de Brétigny	Ducom	André	André Ducom	094154988	1888	21-31	1	1100	1360				http://data.bnf.fr/ark:/12148/cb10432805w	https://catalogue.bnf.fr/ark:/12148/cb10432805w	http://wikidata.org/entity/Q34831088		
ENCPOS_1888_05	Jean d’Orléans, comte d’Angoulême (1399-1400-30 avril 1467)	Jean d’Orléans, comte d’Angoulême (1399-1400-30 avril 1467)	Dupont-Ferrier	Gustave	Gustave Dupont-Ferrier	03244060X	1888	33-43	1	1399	1467								
ENCPOS_1888_06	Essai sur les origines, l’organisation et les attributions administratives de la Chambre des monnaies	Essai sur les origines, l’organisation et les attributions administratives de la Chambre des monnaies	Ebel	Arnold	Arnold Ebel	25431287X	1888	45-61	1	1300	1789								
ENCPOS_1888_07	Étude sur les revenus de la couronne et l’administration financière sous le règne de Charles VI	Étude sur les revenus de la couronne et l’administration financière sous le règne de Charles VI	Finot	Louis	Louis Finot	028289587	1888	63-69	1	1380	1422				http://data.bnf.fr/ark:/12148/cb12015553t	https://catalogue.bnf.fr/ark:/12148/cb12015553t	http://wikidata.org/entity/Q1080053	http://fr.wikipedia.org/wiki/Louis_Finot_%28orientaliste%29	http://dbpedia.org/resource/Louis_Finot_(archaeologist)
ENCPOS_1888_08	Essai sur l’histoire des relations diplomatiques de la France et de l’Angleterre pendant la seconde régence de Louise de Savoie (mars 1524-mai 1526)	Essai sur l’histoire des relations diplomatiques de la France et de l’Angleterre pendant la seconde régence de Louise de Savoie (mars 1524-mai 1526)	Jacqueton	Gilbert	Gilbert Jacqueton	03439477X	1888	71-85	1	1524	1526								
ENCPOS_1888_09	La jeunesse du duc de Berry (1340-1380)	La jeunesse du duc de Berry (1340-1380)	Ledos	Gabriel	Gabriel Ledos	031800262	1888	87-96	1	1340	1380				http://data.bnf.fr/ark:/12148/cb12294872p	https://catalogue.bnf.fr/ark:/12148/cb12294872p	http://wikidata.org/entity/Q34832731		
ENCPOS_1888_10	Mémoire sur la fondation, l’organisation et les derniers développements de l’hôpital Notre-Dame, dit Comtesse, lez-Seclin (Nord), 1247-1369	Mémoire sur la fondation, l’organisation et les derniers développements de l’hôpital Notre-Dame, dit Comtesse, lez-Seclin (Nord), 1247-1369	L’hermitte	Julien-Henri	Julien-Henri L’hermitte	033647194	1888	97-102	1	1247	1369				http://data.bnf.fr/ark:/12148/cb124493228	https://catalogue.bnf.fr/ark:/12148/cb124493228	http://wikidata.org/entity/Q34832388	http://fr.wikipedia.org/wiki/Julien_L%27Hermitte	
ENCPOS_1888_11	Essai sur quelques pouillés de la province de Reims	Essai sur quelques pouillés de la province de Reims	Soullié	Louis	Louis Soullié	196094089	1888	103-107	1	500	1499								
ENCPOS_1888_12	Les conférences de Calais (1521)	Les conférences de Calais (1521)	Spont	Alfred	Alfred Spont	057117063	1888	109-119	1	1521	1521				http://data.bnf.fr/ark:/12148/cb12984683s	https://catalogue.bnf.fr/ark:/12148/cb12984683s	http://wikidata.org/entity/Q34833596		
ENCPOS_1888_13	La prévôté de Montreuil. Essai sur l’organisation administrative et judiciaire au <small>XIV</small><sup>e</sup> siècle	La prévôté de Montreuil. Essai sur l’organisation administrative et judiciaire au xive siècle	Tierny	Paul	Paul Tierny	087895013	1888	121-123	1	1300	1399				http://data.bnf.fr/ark:/12148/cb13016353n	https://catalogue.bnf.fr/ark:/12148/cb13016353n	http://wikidata.org/entity/Q34821871		
ENCPOS_1888_14	Gaston VIII, vicomte de Béarn (122?-1290)	Jean V, comte d’Armagnac (1420-1473)	Tissier	Jean-Joseph	Jean-Joseph Tissier		1888	125-129	1	1220	1290								
ENCPOS_1888_15	Essai sur l’organisation et l’administration des finances sous Philippe VI, dit de V	Essai sur l’organisation et l’administration des finances sous Philippe VI, dit de Valois (1328-1350)	Viard	Jules	Jules Viard	027183572	1888	131-142	1	1328	1350				http://data.bnf.fr/ark:/12148/cb119281652	https://catalogue.bnf.fr/ark:/12148/cb119281652	http://wikidata.org/entity/Q16862516	http://fr.wikipedia.org/wiki/Jules_Viard	
ENCPOS_1888_NEXT		pages postliminaires					1888	143											
ENCPOS_1888_PREV		pages liminaires					1888	0											
ENCPOS_1889_01	Étude sur les négociations des ambassadeurs de France auprès des Suisses pendant le règne de Henri III (1574-1586)	Étude sur les négociations des ambassadeurs de France auprès des Suisses pendant le règne de Henri III (1574-1586)	Aubert	Hippolyte	Hippolyte Aubert	026694514	1889	1-6	1	1574	1586				http://data.bnf.fr/ark:/12148/cb11889385j	https://catalogue.bnf.fr/ark:/12148/cb11889385j	http://wikidata.org/entity/Q34834508		
ENCPOS_1889_02	Jean Jouvenel, prévôt des marchands de la ville de Paris (1360-1431)	Jean Jouvenel, prévôt des marchands de la ville de Paris (1360-1431)	Batiffol	Louis	Louis Batiffol	030238056	1889	7-16	1	1360	1431				http://data.bnf.fr/ark:/12148/cb12169688x	https://catalogue.bnf.fr/ark:/12148/cb12169688x	http://wikidata.org/entity/Q18011834	http://fr.wikipedia.org/wiki/Louis_Batiffol	
ENCPOS_1889_03	Le transport de Flandre. Étude sur la première réunion de la Flandre française à la France (1297-1369)	Le transport de Flandre. Étude sur la première réunion de la Flandre française à la France (1297-1369)	Desplanque	Émile	Émile Desplanque	033802459	1889	17-23	1	1297	1369				http://data.bnf.fr/ark:/12148/cb13011381p	https://catalogue.bnf.fr/ark:/12148/cb13011381p	http://wikidata.org/entity/Q34834965		
ENCPOS_1889_04	Étude sur le règne de Charles le Simple (893-929)	Étude sur le règne de Charles le Simple (893-929)	Eckel	Auguste	Auguste Eckel	026848147	1889	25-29	1	893	929				http://data.bnf.fr/ark:/12148/cb11901530d	https://catalogue.bnf.fr/ark:/12148/cb11901530d	http://wikidata.org/entity/Q34835308		
ENCPOS_1889_05	Étude sur les monuments religieux de l’architecture romane dans les anciens diocèses d’Amiens, Arras et Thérouanne	Étude sur les monuments religieux de l’architecture romane dans les anciens diocèses d’Amiens, Arras et Thérouanne	Enlart	Camille	Camille Enlart	03352629X	1889	31-38	1	900	1199								
ENCPOS_1889_06	Essai sur la politique française et l’intervention de Catherine de Médicis dans la question de la succession de Portugal (1578-1583). Expéditions françaises aux Açores (1581-1583)	Essai sur la politique française et l’intervention de Catherine de Médicis dans la question de la succession de Portugal (1578-1583). Expéditions françaises aux Açores (1581-1583)	Léonardon	Henri	Henri Léonardon	066977754	1889	39-53	1	1581	1583				http://data.bnf.fr/ark:/12148/cb13600354c	https://catalogue.bnf.fr/ark:/12148/cb13600354c	http://wikidata.org/entity/Q23781403		
